index_str,p,seed,n_nodes,n_neighbors,transitivity,avg_length,sigma,hub_ness,ipr_rho,ipr_O,ipr_eigenvector,variance_rho,variance_O,variance_eigenvector,k_avg,avg_clustering,weighted_k_avg,weighted_clustering
p0.21209508879201905_n40_k6_seed0,0.21209508879201905,0,40,6,0.7947805456702255,0.7226923076923076,2.1677840113375275,1.2949640287769784,0.025000095874798997,0.025001343260651135,,6.049859450623848e-11,5.4246116051935066e-06,,6.95,0.5030357142857143,"[8.19879472900353, 7.827071408259549, 8.201438698900612, 7.5497388144917235, 7.526320664075285, 7.67083847333309, 7.36979391737911, 7.326695442110628, 7.406221937857989, 7.254637872417203, 7.079588160506994, 7.012202126125649, 7.013895726499042, 7.03370063062213, 6.80227743347106, 6.7593320113044015, 6.797058957804014, 6.901121995169379, 6.830367720111926, 6.665569121044067, 6.705313644863665, 6.656542652830504, 6.391174180915384, 6.503840645278165, 6.7260398202473715, 6.645254252720026, 6.4656282500395985, 6.484708437616834, 6.478813665908405, 6.702944895869754, 6.476625170155812, 6.574522727406643, 6.676014465588555, 6.877193957287123, 6.597159104961941, 6.870160374944427, 6.568227996279493, 6.6312350761517145, 6.791934840447199, 6.950000000000001]","[0.3736302794812002, 0.38051713464242476, 0.4089577953468321, 0.4617411076594602, 0.4636453813414048, 0.42328139724346686, 0.4418611470420827, 0.46057667988126383, 0.4536744412812492, 0.4967462895286358, 0.4545646672740384, 0.4565071837531768, 0.5096807657337603, 0.4774722747133141, 0.5412342794397909, 0.5337817203374313, 0.5140810102522078, 0.5208233416548305, 0.5159115651810575, 0.5255462077959302, 0.5198479894845072, 0.5245601572805967, 0.5699248272133155, 0.5397077049592713, 0.5065928620140703, 0.5240933620766275, 0.5949180214905405, 0.5480968994507857, 0.5867251596294034, 0.5274775384782828, 0.5337222675469996, 0.5373319495453284, 0.5223514303720251, 0.4955245496146714, 0.5407647717302493, 0.523289987837803, 0.5255766969249742, 0.5190961390886834, 0.5645558728211646, 0.5030357142857143]"
p0.21209508879201905_n40_k6_seed1,0.21209508879201905,1,40,6,0.7189189189189189,0.6626923076923077,2.0061903583925282,1.3793103448275863,0.02500009745522775,0.025001442011246964,0.04145959585362756,6.147155935161798e-11,5.80710020770631e-06,0.024999999999999998,7.25,0.4584722222222222,"[9.01919506314761, 8.463715894353774, 8.214441869711813, 7.830347056981976, 7.848388270378436, 7.9208322921804335, 7.657411156656909, 7.661223872154909, 7.54902013164977, 7.353136000096214, 7.4234602438686625, 7.465716066255409, 7.3045818885698175, 7.43316243686353, 7.0777417115726164, 7.004410562215953, 6.922272958496521, 7.069107337452999, 7.146496230008085, 6.916955865691531, 6.977662171702775, 6.7887086772622425, 6.837828522480066, 7.386671962911988, 6.762753756128927, 6.974030864710532, 6.726920612957487, 6.959167794085929, 6.908599683313699, 6.794443992332457, 6.74246703915081, 6.856126133907837, 6.86057589925345, 7.151563498127331, 6.979748198547432, 7.055712969942233, 6.761879864522094, 6.856568153131888, 7.08695329722384, 7.250000000000001]","[0.35824653794325356, 0.34101008260137927, 0.3426586565229196, 0.3947571463913879, 0.38044927180810684, 0.4006487903110921, 0.43191131447314457, 0.40572744357529833, 0.4204822016359067, 0.44637169925417164, 0.41836266558975155, 0.4254457523890134, 0.43372470839111854, 0.4512844842816028, 0.46789045124113426, 0.48402013989798437, 0.49649718701900425, 0.46173985358165187, 0.4721731808184212, 0.48604296290311333, 0.4980965418392519, 0.5158242402573929, 0.5058625553975699, 0.43933070854229667, 0.499032273229999, 0.48198148631333226, 0.5254292492956494, 0.48649034145626946, 0.4817313636532139, 0.5115423865782165, 0.4950088318028122, 0.4923080035453843, 0.5038221183127171, 0.46083984964224844, 0.4972732172786264, 0.46860137715245576, 0.5027085179439584, 0.49886182385411393, 0.4962272499417053, 0.4584722222222223]"
p0.21209508879201905_n40_k6_seed2,0.21209508879201905,2,40,6,0.7042253521126761,0.6549999999999999,1.988266116429736,1.2413793103448276,0.025000092532387563,0.025001173266054194,,5.839219462222014e-11,4.733495784021393e-06,,7.25,0.44926587301587295,"[8.510578928406733, 8.177168889083088, 8.026406932622162, 7.954915004277296, 8.000217018108138, 7.785294676666759, 7.686998431148199, 7.641821897702304, 7.761275231635539, 7.796211841880028, 7.406287235105548, 7.205015311298533, 7.166089531583719, 7.304187491495143, 7.327144730103622, 6.915259468751701, 7.2011245565908, 6.9403392033789, 7.0807665835432125, 6.984122560567787, 6.740072278556261, 6.842279249154946, 6.78320451888201, 7.094848245471718, 7.345111200477488, 6.82893318387306, 6.846516355445058, 6.872452098010641, 6.928303786603301, 6.675825267078516, 7.012933139391264, 7.194588416788823, 6.904386531046743, 7.0500885323926665, 6.931646368293231, 7.1451500454775765, 6.820674854621705, 6.983866762234435, 6.877893642251328, 7.249999999999998]","[0.3330447851394897, 0.34376045176639836, 0.37185005863103776, 0.38025410776499735, 0.372086872012872, 0.39085315720270714, 0.3979746508177589, 0.39697567751143054, 0.3894433596667821, 0.395910925952432, 0.42890165153517457, 0.4389914552982437, 0.44166197714984085, 0.4518883198360627, 0.4487959131561162, 0.47731040431652505, 0.4517025730625646, 0.4871422758178717, 0.48308675703943926, 0.468111818590828, 0.5082831151403807, 0.4892076174369496, 0.4869718567932161, 0.4615065209098387, 0.42726585913369874, 0.4970345009406605, 0.4986912256795103, 0.49349567414478807, 0.47317307646338325, 0.5180375932016605, 0.4801281573790337, 0.4513940332764447, 0.4933870765869698, 0.4719470306802758, 0.4863426593551796, 0.46437914959703863, 0.5054701992598335, 0.4841875484831588, 0.4807189608884571, 0.449265873015873]"
p0.21209508879201905_n40_k6_seed3,0.21209508879201905,3,40,6,0.7617896009673518,0.7023076923076923,2.161652885991029,1.3043478260869565,0.02500007140957877,0.025001071614121732,0.04194646742438272,4.507855523961417e-11,4.3275456470403905e-06,0.024999999999999998,6.9,0.48168650793650797,"[8.258864830538736, 8.100298130565056, 7.646667797579052, 7.3324330263524935, 7.288670915319518, 7.174136154546326, 7.306340596854246, 6.9028829668614184, 6.955373622902866, 7.019178432915964, 6.943900027793976, 7.175833100186782, 6.9225059143968215, 7.045736143427673, 6.8985014233703605, 6.418203648594428, 6.792471511534494, 6.805192128945899, 6.8509739549050845, 6.689925131808437, 6.641406445246855, 6.7247412433838765, 6.885583702485944, 6.667556487667069, 6.538811191843123, 6.342388180130044, 6.722410698077245, 6.541013462360584, 6.522470621567118, 6.8329340891187815, 6.453625892087629, 6.811305122154986, 6.737111185823173, 6.643528525533238, 6.726831920706453, 6.697516573837689, 6.753462572187752, 6.705999650878152, 6.623212975510677, 6.899999999999999]","[0.33647783539762627, 0.354531513364023, 0.39450292897617817, 0.41065786776419994, 0.4198314493217665, 0.4347737932640502, 0.4409692511726688, 0.45973575009787637, 0.48200154586638433, 0.45002293822305356, 0.4972925018155897, 0.4366604123999654, 0.48153263533384866, 0.5094152244819601, 0.48503591656835654, 0.5405052206625218, 0.4847629319909479, 0.4883252951664762, 0.48279207184363526, 0.4971914884255168, 0.5213290362255176, 0.5159441490671195, 0.4727484226554324, 0.5174245741878915, 0.519719214051558, 0.5507272852726137, 0.497307780116952, 0.5128056917839666, 0.5266410578611513, 0.4846488906169498, 0.5455393830133564, 0.4801350420696817, 0.5012684420304241, 0.5117611183312347, 0.5060020024304632, 0.5023387584708064, 0.5094273354010718, 0.4930516102645356, 0.5299354435364376, 0.4816865079365079]"
p0.21209508879201905_n40_k6_seed4,0.21209508879201905,4,40,6,0.7135135135135136,0.671923076923077,1.9637527290666412,1.3793103448275863,0.02500009141177511,0.025001559139036202,0.04515436171189674,5.77124568980416e-11,6.302837152811008e-06,0.025,7.25,0.45583333333333337,"[8.976044563646175, 8.678819233617965, 8.34371902398198, 7.73509641308565, 8.079578235486094, 7.950217583458043, 7.556274811034243, 7.8521582083805885, 7.600363316306894, 6.995099093112499, 7.085840304967221, 7.327830664565084, 7.2529703394416085, 7.271415934092277, 7.169338672936044, 6.982625014487257, 7.022609630739057, 7.055824999080389, 7.0617667377069715, 7.015392264622431, 6.941858543088243, 7.034269485028981, 6.834144304064106, 6.699398443023704, 7.004575114445531, 6.956418650205787, 6.698778239708148, 6.878864965707732, 6.765693929296933, 6.960537103149294, 7.110670875350111, 6.930207999156822, 6.8964908217953464, 7.407716973623511, 7.115277642535174, 6.91293464864669, 6.771295299271707, 6.935006489284004, 6.882875427869716, 7.250000000000002]","[0.3132608111246227, 0.3337485131959261, 0.3554016274971714, 0.386143876595724, 0.38870915286847685, 0.39461594684681056, 0.39610171052140764, 0.4064309241038512, 0.4072803390118157, 0.48206787947994006, 0.4634474388472669, 0.44922498312392145, 0.4614677803776092, 0.4386465246025939, 0.46076983141298783, 0.46573788966878826, 0.46917780459101305, 0.46801725243196257, 0.4640336811847322, 0.48603209645213574, 0.48213149442138714, 0.4757530117508988, 0.5029630278451579, 0.5193561698453483, 0.4832237216299628, 0.4890923808477196, 0.5166018190454371, 0.4896847207903795, 0.5097206524365148, 0.4899981367760759, 0.4710260648584586, 0.48279645533893023, 0.48789266324001423, 0.43996027591972353, 0.4592093505444419, 0.4880810240293305, 0.5013599819742929, 0.5084573875177816, 0.4898755972493863, 0.45583333333333326]"
p0.21209508879201905_n40_k6_seed5,0.21209508879201905,5,40,6,0.7142857142857143,0.6711538461538461,1.8705160095124254,1.3333333333333333,0.0250000785671583,0.025001233199531202,0.03854841706194844,4.962302794689367e-11,4.990619769797339e-06,0.025,7.5,0.4595238095238095,"[9.39925960233272, 8.910137872543789, 8.94025823789795, 8.44920696680012, 8.643957616304123, 8.570855163038608, 8.067197701512505, 7.833398788663075, 7.595258122903635, 7.605152235895552, 7.616870938471509, 7.546821850909544, 7.552700673421496, 7.655587421873339, 7.324329552249209, 7.344319312549469, 7.494525713780432, 7.419158719786879, 7.4990526845218195, 7.382893317697851, 7.079540831505603, 7.218119280230073, 6.975890536005651, 7.037349709218255, 6.906276114166142, 7.148306894027511, 7.014604731090648, 6.576082762068701, 6.779965923654881, 6.887447368301355, 6.968452963523078, 7.3749179718389195, 7.039833335265012, 7.303256733627242, 7.060564386791684, 7.016782399944785, 6.904950028121356, 7.164127557897045, 7.192587979568433, 7.500000000000001]","[0.34329264222246675, 0.3393407347537001, 0.35329135131069417, 0.37553388678538224, 0.35808231173468713, 0.36799063633466667, 0.3847178736600163, 0.435071786504359, 0.43523550583220805, 0.46716084273495073, 0.4542996959666282, 0.46486639860457735, 0.48289791444659425, 0.4263636548275901, 0.46096498630701843, 0.4472738460365328, 0.4721495450190894, 0.44785106694899585, 0.4629616454027543, 0.4846941586718244, 0.5115204075139776, 0.46879160232415107, 0.4705948162674324, 0.5004033887124276, 0.492314301851036, 0.4901439571678041, 0.48317918514581887, 0.5469255504175325, 0.5245311185537875, 0.5328096474271162, 0.49853922282842145, 0.45497433712617885, 0.5095072858139134, 0.47449757743152055, 0.5021143952361589, 0.501502592124915, 0.5071565192031983, 0.4998031724752139, 0.4880790097032284, 0.4595238095238095]"
p0.21209508879201905_n40_k6_seed6,0.21209508879201905,6,40,6,0.7413249211356467,0.6723076923076923,1.9975721970277245,1.2244897959183674,0.02500010556743041,0.02500145626959286,0.04601196440678122,6.66261467187246e-11,5.875574388808393e-06,0.025,7.35,0.46748015873015875,"[8.56955202670567, 8.467799561190542, 8.48780104896788, 7.779639214205721, 8.018860438203834, 7.893568772688333, 7.735986525521373, 7.862041621996187, 7.336213783371701, 7.810214931628352, 7.642573346593908, 7.543787388872854, 7.389466595384317, 7.100821861942963, 7.660026943454742, 7.360920102292839, 7.206808551734692, 7.216433623218389, 7.092120613796224, 7.343198354378311, 6.941906002255455, 6.972845617265776, 6.7606983280958755, 7.067236602303566, 7.218140080242044, 7.136259094680124, 6.985329036229768, 7.008283755461157, 7.085814691304199, 6.641621061869554, 7.1728239251995625, 6.6854886502059925, 7.146600462878011, 7.070945028654172, 6.884214211603905, 7.284847145802249, 6.954523973707309, 7.139203750303549, 6.975383275788921, 7.35]","[0.36010746870747956, 0.37288027304667404, 0.39692861745972763, 0.4044057783594505, 0.4082772954146418, 0.4358791261768568, 0.42601258372576073, 0.42864230704688777, 0.4549402939696462, 0.4136341483104116, 0.44095564516985536, 0.44423189409873576, 0.45440504856778063, 0.4864802263720034, 0.43874869933621685, 0.4776461438262579, 0.48058495828239045, 0.4947338318369716, 0.4782229870772749, 0.4768832001070549, 0.5120832907037141, 0.4882023217555546, 0.5276553489904579, 0.4755234774013372, 0.4719846492373351, 0.47137836512610665, 0.5037886131179216, 0.4941244585614629, 0.48943241737739684, 0.5429412650851875, 0.4937107135003406, 0.5423364058203393, 0.4695282942796203, 0.4876886621129519, 0.5139371445393585, 0.4752739563932593, 0.5008256853226747, 0.48885241835502613, 0.5078581759040663, 0.4674801587301588]"
p0.21209508879201905_n40_k6_seed7,0.21209508879201905,7,40,6,0.7414272474513438,0.6565384615384616,1.8900305068677707,1.4193548387096775,0.02500010144229482,0.02500125205733109,0.04178419600351225,6.402871444691359e-11,5.056312060824035e-06,0.025000000000000005,7.75,0.47543290043290043,"[9.591632389412808, 10.006382099919849, 9.465240239220858, 8.819921222393639, 8.98308339016659, 8.489547089961, 8.125938904687496, 8.256450492609371, 8.60273401606758, 8.353542103726163, 7.801471239189671, 7.829542454387022, 7.948228460204339, 7.741468109281609, 7.710949092165677, 7.6359183500624255, 7.6903400646405045, 7.482686244265758, 7.655564364894508, 7.252548612488593, 7.307365790604004, 7.406880498554572, 7.383718063885585, 7.119764735280928, 7.128837049068456, 7.303528373343983, 7.310809180330603, 7.1872553569056326, 6.6713941282169005, 6.704123868882844, 7.004458434901725, 7.518376901327084, 7.03352117055946, 7.4221094893721595, 7.335571947120916, 7.321449681384834, 7.078259063904461, 7.227735790744054, 7.341651535866332, 7.750000000000001]","[0.3713319965149413, 0.3100716322170314, 0.38153954862340367, 0.39915828605085835, 0.40709990040667554, 0.41346036855118645, 0.4621938190901484, 0.4267553918310092, 0.4306743083466764, 0.442040520759463, 0.4229340441846699, 0.47137584925597453, 0.4796937727711634, 0.45849254269935136, 0.47740992456507725, 0.46163871229143744, 0.4973953897741033, 0.5210219894978715, 0.46648149065030864, 0.5122953014412925, 0.5362938999751079, 0.4887538403161924, 0.49004665198693725, 0.5400376108577978, 0.5171676566889422, 0.487669893577586, 0.5018237599731532, 0.5071837675234661, 0.5597997067487923, 0.5153190355162736, 0.49499741492022825, 0.47337018541085435, 0.552214726057165, 0.5170821057187862, 0.5049616089405444, 0.5041316338144455, 0.5201721700324529, 0.5009682285567256, 0.5168244307450196, 0.47543290043290043]"
p0.244205309454865_n40_k6_seed0,0.244205309454865,0,40,6,0.7222844344904815,0.6973076923076923,1.9560301797835826,1.2587412587412588,0.025000111954433926,0.02500171069845115,,7.061495997143536e-11,6.893869254396214e-06,,7.15,0.45601190476190484,"[8.250071103634202, 7.98467071856724, 7.953115928725062, 7.8231836887015245, 7.578298456957711, 7.55299886187843, 7.596265066056759, 7.373181286498971, 7.41350740709169, 7.460384982758124, 7.5366841228678085, 7.185089108721069, 6.867075162424298, 7.172112055595691, 6.954288092642395, 6.953739268973255, 7.330310906257503, 6.95116222855231, 6.663552154859811, 6.973981224446357, 6.992332783972307, 6.883405194176579, 6.808440815645186, 6.998163513513243, 7.002760807086766, 7.0654330380159465, 6.851218456610834, 6.855811444072611, 6.749326464275866, 6.945715188968688, 6.572942514703364, 6.96845441952489, 6.929357323173555, 7.137711660701629, 6.9999102621160505, 6.937615419050218, 6.974525487765721, 6.753871886260068, 6.8493314941562815, 7.150000000000001]","[0.3579297313601123, 0.3652179941430602, 0.3586536756838131, 0.39697426216119436, 0.40152286515449015, 0.3922506833292808, 0.4071793624867084, 0.4177070674158486, 0.431741074095041, 0.430052087024852, 0.4109304084385075, 0.44645038426854505, 0.49332531717518247, 0.44539387125714053, 0.4670564781882147, 0.4765452108682673, 0.4445843883655991, 0.4858857800213853, 0.5038112394697106, 0.4642768943341251, 0.47198269452873576, 0.483400858661377, 0.49994308003017696, 0.47113947174014736, 0.47501104036456726, 0.4536084936566227, 0.487194724305009, 0.49608712949750766, 0.505188218314828, 0.4669392629891588, 0.5373680741168824, 0.47727128228408167, 0.4829379521649599, 0.4541237347676683, 0.47325838334740233, 0.47925058567439305, 0.4773595394613381, 0.4973388262633883, 0.4975721583049625, 0.4560119047619048]"
p0.244205309454865_n40_k6_seed1,0.244205309454865,1,40,6,0.7127545551982851,0.666923076923077,1.9763707246205406,1.3793103448275863,0.02500008869902115,0.025001366765697627,0.0425996752481122,5.596981114914322e-11,5.514280875806575e-06,0.024999999999999998,7.25,0.46722222222222226,"[9.24367294862791, 8.536881949300472, 9.001101341769004, 8.253639682397168, 7.980046184304759, 8.18739034742525, 8.192573563094637, 7.619279701027521, 7.361036748343398, 7.54670227709242, 7.55136129819632, 7.040195071347551, 7.642445659529642, 7.336516479221354, 7.268301089167821, 7.156502917449984, 7.259263515899566, 7.083795793867936, 7.029710925569091, 6.565684857691384, 6.820720956317391, 6.820879366248565, 7.02852609089874, 6.734559239890969, 6.793312450432863, 6.633461310756729, 6.744564843329227, 6.740004940701881, 6.521195509102265, 6.8042650849341175, 6.548884827887603, 6.734325085553225, 6.8762195640101424, 6.952968372877792, 6.813741957846451, 6.894831300197889, 6.7963764431438225, 6.753158042883273, 6.881902261663898, 7.250000000000001]","[0.2935381334931311, 0.3272574201034689, 0.34500115629708433, 0.36362382031130025, 0.3859067882445266, 0.3579014298865004, 0.36690116312403376, 0.4483026890605968, 0.44728406851777214, 0.4279789912649029, 0.44488302566999394, 0.48198985780819975, 0.42695177785710803, 0.4352788561299402, 0.478161392010711, 0.4889098855122076, 0.4561254964634342, 0.46146518150738064, 0.47803445753286045, 0.5387524176456648, 0.5084455986476002, 0.5164903663649758, 0.47902931655539266, 0.5108701609763678, 0.508473659582653, 0.5255576984761164, 0.5263575479926479, 0.5179199853468336, 0.5457870534246564, 0.5155727575754361, 0.5262275851862236, 0.5179636137079208, 0.506878537663727, 0.5017854416564456, 0.5187611931349839, 0.49854896071618104, 0.5086807385105243, 0.5214083494696806, 0.5126600932374787, 0.46722222222222226]"
p0.244205309454865_n40_k6_seed2,0.244205309454865,2,40,6,0.7516703786191536,0.6788461538461538,2.090970116525656,1.3986013986013985,0.025000083319259906,0.02500108200235447,0.04267145634221355,5.259428294460869e-11,4.3694006661629705e-06,0.024999999999999998,7.15,0.4773412698412699,"[9.126401389183487, 8.295587986293512, 8.065617894609009, 7.985879690206304, 7.747922811140695, 7.731047209099474, 7.409765802502845, 7.441932958151316, 7.410964440250407, 7.126933433264474, 7.173726700943846, 7.316775663568521, 7.079552862619082, 7.145027154749788, 7.081522102553038, 7.121705990539564, 6.974815497697435, 7.182393955089996, 7.2030229997039426, 6.881585743991322, 6.763963049146977, 7.00851647828811, 6.913963673141218, 6.853094769861659, 6.707478149126356, 6.68211919805398, 6.781899068523594, 6.5634907260437885, 6.7913369770911185, 6.900005070955498, 6.610358291860587, 6.961308002110726, 6.562834951731808, 6.781880021277871, 6.784157270172984, 6.985995105921245, 6.919507551283841, 6.855951016091528, 6.919958343159055, 7.1499999999999995]","[0.3435911441193351, 0.38056275209458884, 0.38321800853707355, 0.4357730498592802, 0.4110071939884652, 0.4135611172854654, 0.4299408137785677, 0.41885439622310155, 0.44481765532362705, 0.45007884569623513, 0.4844562227926642, 0.429550163358969, 0.4984023957678433, 0.47568073100848174, 0.4900746424967097, 0.4952720939454558, 0.4963913876592841, 0.4734082811612257, 0.46674599278805273, 0.4937844628568736, 0.5048393810022473, 0.4776670950434349, 0.5088528836888766, 0.48626205282020013, 0.5258656309552008, 0.5281156321316318, 0.5161320583064217, 0.5472813470360446, 0.5089234732223694, 0.487200681675565, 0.5375440582859067, 0.4788110203439007, 0.5554117536422825, 0.5188327624534553, 0.5138930038020486, 0.4960425750627381, 0.4957725800854916, 0.5087530511622587, 0.5049371323481504, 0.4773412698412698]"
p0.244205309454865_n40_k6_seed3,0.244205309454865,3,40,6,0.6932773109243698,0.6665384615384615,1.884272619462765,1.3605442176870748,0.02500008273582733,0.025000942424403382,0.053592866331313216,5.2225674152810264e-11,3.806146461168444e-06,0.024999999999999998,7.35,0.4416269841269841,"[9.03247340098384, 8.269386933384219, 8.101889703931052, 8.06354098210719, 7.815885419095123, 8.265614563220847, 7.74675601245759, 7.527748324093261, 7.601631708101014, 7.563458453612103, 7.443417581562033, 7.478891695628392, 7.5259652190639015, 7.5879376584133, 7.4933760425548535, 7.054924724009703, 6.8969269351808276, 7.106012949536034, 7.545161454441959, 7.365770086101471, 7.313888117681206, 7.400338178793351, 7.270737593060832, 6.738301701600303, 7.059955895885534, 6.926634187515479, 6.998248618188329, 6.602952026879204, 6.958025257261259, 6.545109415968616, 7.044595900020464, 7.111634951833686, 6.760160792372844, 7.004894014576687, 7.182208337927621, 7.059332673480824, 7.149850231229154, 7.186426999868246, 6.849935258377641, 7.3500000000000005]","[0.3501778834000072, 0.349846429744065, 0.356313833253216, 0.3647967193637758, 0.3903736020877083, 0.3732816978268647, 0.3828127089326989, 0.41540967449016947, 0.39556321549790263, 0.4032981090857675, 0.42038481966010355, 0.45484550632719656, 0.40987501611868704, 0.4140092485059803, 0.4257076049310377, 0.4699550532683665, 0.4839552920253207, 0.4819819998637744, 0.41218877093767603, 0.4249213902089448, 0.4356594327884413, 0.4299648718308629, 0.4518723445217726, 0.5048675530645235, 0.4643453267531351, 0.4967142182125153, 0.4764707999368788, 0.5206528115481572, 0.4800650257601532, 0.5396872852150072, 0.4590850324749914, 0.46093756322131385, 0.49068921512146, 0.4927898545160858, 0.444129183983099, 0.4704669165977863, 0.45238954773403767, 0.4869723955492691, 0.4859944265936306, 0.44162698412698415]"
p0.244205309454865_n40_k6_seed4,0.244205309454865,4,40,6,0.724174653887114,0.6715384615384615,1.9737293502065547,1.36986301369863,0.025000091936744646,0.025001585642735052,0.0505916275297842,5.80513791925423e-11,6.41136884191297e-06,0.025,7.3,0.45851190476190473,"[9.07417587231668, 8.528644601700744, 8.488063301046418, 7.696637085293279, 7.768195689576999, 7.934554834145581, 8.197065966649806, 7.576900003913145, 7.6450808189754875, 7.488637011868947, 7.694379101127216, 7.226216213951174, 7.291075091256721, 7.24450964549691, 7.1404963873947676, 7.2119963646224425, 7.219220295650004, 6.893792330461997, 7.006348486591053, 6.999384350744475, 6.955718853810408, 7.04275886665539, 7.23122087261161, 6.477799994458392, 6.674147247135906, 7.009754549788131, 7.220096771628026, 7.098909422000192, 6.731347958820715, 7.219195661440436, 6.64853663700892, 7.006748463834807, 6.739958182952352, 7.41772906803344, 7.123477474877099, 6.971518613034109, 6.860088364935104, 7.119712680526773, 6.82590686366429, 7.299999999999999]","[0.3131519108400875, 0.3492019151731888, 0.3910868526753887, 0.40801112364658293, 0.4327060614980531, 0.4088698801091713, 0.4176069973612594, 0.4424118068237999, 0.4160672698359213, 0.4232709467140048, 0.44686030626562556, 0.450779684988464, 0.43948814798032854, 0.4626283330957706, 0.45151173379736553, 0.43243155333127037, 0.4721825421459718, 0.49539145611128416, 0.4828422551320498, 0.4830891292957487, 0.48848759695351224, 0.47506456956296955, 0.4543223550236174, 0.5479575307379209, 0.5093767912405529, 0.47767509279516474, 0.46566166622813865, 0.4723313757860959, 0.5195556168722585, 0.44786617372608883, 0.5230782756514891, 0.4787009349071957, 0.5146798494691904, 0.4435394313329057, 0.45952417457911754, 0.49608775967389007, 0.4978020457264443, 0.501996878804107, 0.48866625982229567, 0.4585119047619047]"
p0.244205309454865_n40_k6_seed5,0.244205309454865,5,40,6,0.7079646017699115,0.6673076923076923,1.8462115207332233,1.456953642384106,0.025000081389619774,0.025001286970983264,0.038759567828750854,5.1406459512724514e-11,5.208935042124035e-06,0.024999999999999998,7.55,0.4560858585858586,"[9.96061547386752, 9.159351079157807, 9.022631300702766, 8.671988559153093, 8.574030429810666, 8.692429002176649, 7.956354426825044, 7.755684658290114, 7.629749886688253, 7.703771359868887, 7.422957825306675, 7.259167959076321, 7.700076059923912, 7.665483366941932, 7.4126678157868024, 7.371879062565435, 7.6882361476089995, 7.105002532743345, 7.119819990735763, 7.671854999318979, 7.397400079437142, 6.928621857350238, 7.245448506358717, 7.009782422101466, 6.884606964378267, 7.111685860575316, 7.1151660668407715, 7.251136657219749, 6.772431624621225, 7.16998560774974, 6.789093207745364, 7.20552483454237, 7.137918607372306, 7.393280438016201, 7.112823428253634, 6.97794218547708, 6.961422410105627, 7.242750728146381, 7.199226577159434, 7.55]","[0.30667863031777376, 0.34529991109017266, 0.33774058850695454, 0.3720464333006708, 0.3807307204964392, 0.3631556378490887, 0.4066610996285512, 0.4351904450464632, 0.4648221257874677, 0.4487650668523611, 0.46310627557098016, 0.46587519880188344, 0.4166072921046914, 0.42824677645174813, 0.4546470273737234, 0.4703780408426379, 0.4473374230636313, 0.47975021057661166, 0.49573280182196333, 0.4361753104687026, 0.486888358649447, 0.5250167306398723, 0.4716646011428382, 0.49084970980842896, 0.49931764441568943, 0.479406534493668, 0.4949956653139536, 0.47978000005703936, 0.5209489147307684, 0.5004894067587162, 0.5000907411087752, 0.4858816011870304, 0.4923416512478503, 0.46450677537277657, 0.4946305773969402, 0.5087409473393668, 0.4874955791139727, 0.4983185379468927, 0.48703749217194164, 0.4560858585858585]"
p0.244205309454865_n40_k6_seed6,0.244205309454865,6,40,6,0.7193515704154002,0.6692307692307692,1.9082092007433127,1.342281879194631,0.025000121988033995,0.025001942421985047,0.0606079200198284,7.700247029887474e-11,7.8386475196056e-06,0.025,7.45,0.46208333333333335,"[9.38435582968568, 8.599061296558292, 8.619178123623284, 8.537159716339914, 8.311682014840972, 8.598783203795618, 7.931236290994088, 8.12327374648886, 7.759667091825417, 7.808327106100485, 7.500362761003441, 7.8067356198623425, 7.554751724340722, 7.217625608408022, 7.620909666462882, 7.563878833892601, 6.989862270223658, 7.592000904859898, 7.197036050115926, 7.170272670457745, 7.008349666809705, 6.93034905113527, 7.144546492880669, 7.124128251168642, 7.05819139862861, 7.2130451566798275, 6.99023646613427, 6.715324179410296, 6.968987408842919, 6.822228215260429, 6.215587341066655, 6.902363341132873, 7.175950181161749, 7.149062090730695, 6.8724288198879595, 7.070777054026687, 7.3065814297922875, 7.231918194025368, 6.763784731345275, 7.450000000000001]","[0.3279196732867199, 0.3585266360927478, 0.3786533486197727, 0.4042178571828636, 0.39676561420316314, 0.3649938834817964, 0.39864151289877464, 0.39663113961466206, 0.4415581667982207, 0.43543311686251857, 0.43476694940375893, 0.43421420322780363, 0.4519962033754965, 0.46813401344444605, 0.4500942693764046, 0.44872957901320487, 0.4968699076641852, 0.44520711762309473, 0.5027019177945018, 0.46057629245922116, 0.4896598720406121, 0.5170154588231246, 0.4790248627259631, 0.4791503556798205, 0.5013697321086306, 0.46994455950294683, 0.4854504630715483, 0.516345214245757, 0.500194883079337, 0.5288652879107292, 0.5971698166828762, 0.5102473758999533, 0.46625258336928244, 0.48296784546267096, 0.523911584641797, 0.4940897633356549, 0.4669952211078, 0.4865824806556336, 0.5293812372325037, 0.4620833333333333]"
